"SIGLA_UF","CO_MUNICIPIO_IBGE","BAIRRO","RENDA_MEDIA","POP"
"PE",2603405,"CALUMBI (todos os setores)",504.00619513062,5627
"PE",2603454,"Timbi",776.996109551438,16029
"PE",2603454,"Celeiro das Alegrias Futuras",776.598377730421,3754
"PE",2603454,"Santa Tereza",639.771769957983,1904
"PE",2603454,"Céu Azul",626.428683550652,3988
"PE",2603454,"Vila da Fábrica",790.712287496751,3847
"PE",2603454,"São Paulo",672.34,1141
"PE",2603454,"Aldeia de Baixo",576.062024820379,1531
"PE",2603454,"Alto da Boa Vista",762.777349970291,1683
"PE",2603454,"Bairro Novo do Carmelo",849.919692583579,15614
"PE",2603454,"Bairro dos Estados",576.97602020202,5940
"PE",2603454,"Alto Santo Antonio",647.261468801767,5433
"PE",2603454,"Areeiro",568.766490704613,4357
"PE",2603454,"Viana",630.869319648094,1705
"PE",2603454,"Santa Mônica",635.720424932504,8519
"PE",2603454,"Alberto Maia",626.284132546842,5764
"PE",2603454,"Estação Nova",700.427763267574,3599
"PE",2603454,"João Paulo II",570.118359979371,3878
"PE",2603454,"Santana",609.90874697127,2889
"PE",2603454,"São João e São Paulo",485.13381480643,4417
"PE",2603454,"Nazaré",798.035019579922,2809
"PE",2603454,"Vila da Inabi",1348.19661665416,1333
"PE",2603454,"Jardim Primavera",903.66755379805,5437
"PE",2603454,"São Pedro",548.063948998178,2745
"PE",2603454,"Vale das Pedreiras",708.026171571349,3602
"PE",2603454,"Tabatinga",577.495503504988,14836
"PE",2603454,"Vera Cruz",637.083495499878,8222
"PE",2603454,"Aldeia dos Camarás",2682.5388895919,6322
"PE",2603454,"Oitenta",1625.6026910299,602
"PE",2603454,"Borralho",1356.95369345396,1879
"PE",2603504,"CAMOCIM DE SÃO FÉLIX (todos os setores)",493.146393750734,17026
"PE",2603603,"CAMUTANGA (todos os setores)",544.458013732222,8156
"PE",2603702,"CANHOTINHO (todos os setores)",490.460546397009,23536
"PE",2603801,"CAPOEIRAS (todos os setores)",452.941737144617,19486
"PE",2603900,"CARNAÍBA (todos os setores)",462.78497332543,18557
"PE",2603926,"CARNAUBEIRA DA PENHA (todos os setores)",418.826219957537,11775
"PE",2604007,"CARPINA (todos os setores)",714.639282474006,74729
"PE",2604106,"Nossa Senhora das Dores",1022.73222195032,8173
"PE",2604106,"Morro do Bom Jesus",497.761627440248,5481
"PE",2604106,"São Francisco",873.929652763509,9734
"PE",2604106,"Centenário",548.41098621673,4208
"PE",2604106,"Divinópolis",991.676835329341,6680
"PE",2604106,"Maurício de Nassau",2137.9499722688,15506
"PE",2604106,"Universitário",2236.57224547213,5687
"PE",2604106,"Salgado",626.553655897266,51473
"PE",2604106,"Riachão",668.075086963459,6267
"PE",2604106,"Cedro",597.127302977233,1713
"PE",2604106,"Rendeiras",793.078308592322,13675
"PE",2604106,"Indianópolis",1097.89524558967,19443
"PE",2604106,"Santa Rosa",657.738261462417,11734
"PE",2604106,"Vassoural",649.642052637563,17592
"PE",2604106,"Cidade Alta",786.099565217391,5842
"PE",2604106,"Petrópolis",923.258695590729,14152
"PE",2604106,"Agamenon Magalhães",650.013163230821,5918
"PE",2604106,"Alto do Moura",567.239324047079,9261
"PE",2604106,"Kennedy",805.086225583908,12031
"PE",2604106,"Caiuca",748.263858871655,5867
"PE",2604106,"João Mota",539.177534782609,4600
"PE",2604106,"Boa Vista",823.560725825064,34664
"PE",2604106,"Nova Caruaru",1024.38832388328,7231
"PE",2604106,"CARUARU (demais setores)",470.501635087149,36891
"PE",2604155,"CASINHAS (todos os setores)",453.904176295327,13761
"PE",2604205,"Centro",799.748964025501,4392
"PE",2604205,"Pavão",499.19,937
"PE",2604205,"Monte Alegre",611.09,728
"PE",2604205,"Niterói",457.5,414
"PE",2604205,"Dezoito",477.89,792
"PE",2604205,"Guabiraba",539.62,264
"PE",2604205,"Nova Catende",747.644113029827,1911
"PE",2604205,"Canaã",387.595367567568,3700
"PE",2604205,"Buranhem",335.2,1512
"PE",2604205,"Jardim Diamante",797.890333951763,1617
"PE",2604205,"Pedras",461.45,277
"PE",2604205,"Baixa Verde",493.28,1171
"PE",2604205,"CATENDE (demais setores)",481.383858882779,19459
"PE",2604304,"CEDRO (todos os setores)",454.498128828662,10774
"PE",2604403,"Centro",616.73,1156
"PE",2604403,"Castelo Branco",556.13,751
"PE",2604403,"Maria Doralice Mascena",492.74,1383
"PE",2604403,"Matadouro",472.888033472803,1912
"PE",2604403,"Cruzeiro",486.69,1179
"PE",2604403,"Santa Luzia",536.2,1254
"PE",2604403,"Guindaste",493.69,984
"PE",2604403,"CHÃ DE ALEGRIA (demais setores)",443.256491367862,3765
"PE",2604502,"CHÃ GRANDE (todos os setores)",556.808680848949,20119
"PE",2604601,"CONDADO (todos os setores)",554.187246606146,24014
"PE",2604700,"CORRENTES (todos os setores)",496.413315939004,17247
"PE",2604809,"CORTÊS (todos os setores)",489.929057583131,12330
"PE",2604908,"CUMARU (todos os setores)",461.651636353037,17154
"PE",2605004,"CUPIRA (todos os setores)",527.095085464593,23343
"PE",2605103,"CUSTÓDIA (todos os setores)",585.925241840113,33824
"PE",2605152,"DORMENTES (todos os setores)",434.728111400189,16912
"PE",2605202,"Centro",722.531602083014,6529
"PE",2605202,"São Sebastião",549.449353150122,5349
"PE",2605202,"Riacho do Navio",679.836220710506,1323
"PE",2605202,"Viradouro",656.61,1147
"PE",2605202,"Mangueira",1070.67011627907,1118
"PE",2605202,"Nova Escada",497.040136379738,5646
"PE",2605202,"São Francisco",593.891190965092,974
"PE",2605202,"Alvorada",432.595959318307,1819
"PE",2605202,"Nova Cidade",523.600901416122,3672
"PE",2605202,"Jaguaribe",690.483596938775,2744
"PE",2605202,"Maracujá",989.243097643098,1485
"PE",2605202,"Atalaia",778.29,712
"PE",2605202,"Boa Esperança",525.810559006211,1610
"PE",2605202,"Povo Deus",460.495957814661,2892
"PE",2605202,"Bela Vista",528.964757245013,2657
"PE",2605202,"Santo Antônio",542.043093032622,2483
"PE",2605202,"Nova Descoberta",584.967861909651,3896
"PE",2605202,"Cidade Centro",587.450972927242,3546
"PE",2605202,"ESCADA (demais setores)",510.701354876105,13802
"PE",2605301,"EXU (todos os setores)",437.77373418122,31608
"PE",2605400,"FEIRA NOVA (todos os setores)",491.276568035819,20548
"PE",2605459,"FERNANDO DE NORONHA (todos os setores)",1568.93559850955,2147
"PE",2605509,"FERREIROS (todos os setores)",537.053832734286,11407
"PE",2605608,"FLORES (todos os setores)",445.599041071105,22108
"PE",2605707,"FLORESTA (todos os setores)",571.685003252422,29209
"PE",2605806,"FREI MIGUELINHO (todos os setores)",481.060504625736,14268
"PE",2605905,"GAMELEIRA (todos os setores)",514.091110551498,27797
"PE",2606002,"Santo Antônio",1389.75823151125,5909
"PE",2606002,"São José",852.871008526397,11611
"PE",2606002,"Dom Hélder Câmara",477.872663629825,4171
"PE",2606002,"Heliópolis",1298.79728787252,19328
"PE",2606002,"Jose Maria Dourado",999.458989218329,2226
"PE",2606002,"Boa Vista",1051.19939867203,10693
"PE",2606002,"Francisco Simão Dos Santos Figueira",637.192620273389,11266
"PE",2606002,"Aloísio Souto Pinto",577.888306254735,11879
"PE",2606002,"Magano",583.464483414675,12089
"PE",2606002,"Severiano Moraes Filho",640.288002908872,19939
"PE",2606002,"Novo Heliópolis",1117.34821444798,2201
"PE",2606002,"Dom Thiago Posima",707.85,473
"PE",2606002,"GARANHUNS (demais setores)",416.019643539147,17281
"PE",2606101,"Centro",720.960410031847,2512
"PE",2606101,"Nova Glória",547.483137037857,4517
"PE",2606101,"Santa Rita",501.19,1160
"PE",2606101,"Madre de Deus",475.010523731588,1833
"PE",2606101,"Cohab",439.84,936
"PE",2606101,"GLÓRIA DO GOITÁ (demais setores)",425.865071250347,18035
"PE",2606200,"GOIANA (todos os setores)",657.209461892908,75524
"PE",2606309,"Deputado Ulisses Guimarães",537.217575757576,891
"PE",2606309,"Jardim Novo Granito",488.23,681
"PE",2606309,"Centro",527.191165644172,652
"PE",2606309,"GRANITO (demais setores)",376.339696440271,4579
"PE",2606408,"GRAVATÁ (todos os setores)",659.065445328711,76146
"PE",2606507,"IATI (todos os setores)",430.636241475258,18329
"PE",2606606,"IBIMIRIM (todos os setores)",446.87559267121,26853
"PE",2606705,"IBIRAJUBA (todos os setores)",432.943352431712,7505
"PE",2606804,"CENTRO",663.588717291715,12879
"PE",2606804,"AGAMENON",637.666673918608,7814
"PE",2606804,"BELA VISTA",549.487287656719,5663
"PE",2606804,"CAMPINA DE FEIRA",921.062722187694,1609
"PE",2606804,"ALTO DO CÉU",487.50620020429,2937
"PE",2606804,"TABATINGA",773.477245263697,3906
"PE",2606804,"SANTA RITA",490.543122435021,5848
"PE",2606804,"ENCANTO IGARASSU",681.703239323126,2482
"PE",2606804,"BOA SORTE",906.943167664671,1670
"PE",2606804,"UMBURA",617.15849767823,7322
"PE",2606804,"TRIUNFO",783.858546739984,1273
"PE",2606804,"INHAMÃ",681.238291276136,1387
"PE",2606804,"SANTA LUZIA",568.659801840057,1413
"PE",2606804,"BONFIM",557.346949626866,4288
"PE",2606804,"RUBINA",716.743452685422,4692
"PE",2606804,"CRUZ DE REBOUÇAS",860.541099748834,5574
"PE",2606804,"MONJOPE",612.770005582434,5374
"PE",2606804,"SANTO ANTONIO",663.731131733816,2209
"PE",2606804,"JABACÓ",820.30733463035,514
"PE",2606804,"ANA DE ALBUQUERQUE",886.123354804079,1863
"PE",2606804,"SARAMANDAIA",977.141367989056,2924
"PE",2606804,"VILA RURAL",557.421306631648,1523
"PE",2606804,"POSTO DE MONTA",716.775330136481,2711
"PE",2606804,"SÍTIO DOS MARCOS",931.726737989503,2477
"PE",2606804,"PANCÓ",864.088787878788,1254
"PE",2606804,"IGARASSU (demais setores)",555.857846490356,10058
"PE",2606903,"IGUARACI (todos os setores)",442.718817633568,11773
"PE",2607000,"INAJÁ (todos os setores)",402.247510101275,19057
"PE",2607109,"INGAZEIRA (todos os setores)",478.123536530704,4462
"PE",2607208,"IPOJUCA (todos os setores)",666.479160544861,80314
"PE",2607307,"IPUBI (todos os setores)",433.627013135351,28016
"PE",2607406,"ITACURUBA (todos os setores)",558.723830128205,4368
"PE",2607505,"ITAÍBA (todos os setores)",422.193280433373,26213
"PE",2607604,"ILHA DE ITAMARACÁ (todos os setores)",683.075569801354,18173
"PE",2607653,"ITAMBÉ (todos os setores)",527.651253322024,35370
"PE",2607703,"ITAPETIM (todos os setores)",516.415886729755,13843
"PE",2607752,"VELOZ",786.137174565087,1667
"PE",2607752,"VÁRZEA",474.943644166992,2563
"PE",2607752,"ESPINHEIRO",614.141604109048,2531
"PE",2607752,"CONCEIÇÃO",494.754436943848,3259
"PE",2607752,"GRÊMIO",479.322583258326,2222
"PE",2607752,"CAJUEIRO",451.924545765027,2928
"PE",2607752,"MANGABEIRA",541.076215698787,1567
"PE",2607752,"ITAPISSUMA (demais setores)",504.882184799468,4513
"PE",2607752,"CIDADE INDUSTRIAL",643.88,340
"PE",2607752,"CIDADE CRIANÇA",528.482495974235,1242
"PE",2607802,"ITAQUITINGA (todos os setores)",524.966104376675,15674
"PE",2607901,"CAJUEIRO SECO",655.85773060587,52503
"PE",2607901,"PRAZERES",787.80327839343,35554
"PE",2607901,"PIEDADE",1881.96529891897,64198
"PE",2607901,"GUARARAPES",659.245861148883,38977
"PE",2607901,"MURIBECA",609.456988214586,26134
"PE",2607901,"MARCOS FREIRE",744.232300342615,20723
"PE",2607901,"BARRA DE JANGADA",775.98102197043,36185
"PE",2607901,"CANDEIAS",1838.75924636287,64474
"PE",2607901,"JABOATÃO DOS GUARARAPES (demais setores)",465.046562196644,7211
"PE",2607901,"COMPORTAS",533.492098292088,2869
"PE",2607901,"CAVALEIRO",620.477308349293,38638
"PE",2607901,"SUCUPIRA",616.694174110581,25972
"PE",2607901,"SOCORRO",735.699167246175,5752
"PE",2607901,"DOIS CARNEIROS",574.142213849287,19640
"PE",2607901,"ZUMBI DO PACHECO",657.417127303779,28106
"PE",2607901,"CENTRO",694.61259049141,12515
"PE",2607901,"VILA RICA",678.481695788304,29703
"PE",2607901,"VISTA ALEGRE",700.557692946824,10832
"PE",2607901,"SANTO ALEIXO",682.49116866594,22008
"PE",2607901,"VARGEM FRIA",740.011802252816,799
"PE",2607901,"ENGENHO VELHO",748.475186889819,7170
"PE",2607901,"MANASSU",527.634218009479,1688
"PE",2607901,"FLORIANO",658.273232605857,10722
"PE",2607901,"SANTANA",531.187810760668,5929
"PE",2607901,"MURIBEQUINHA",518.18,1952
"PE",2607901,"BULHÕES",773.64,156
"PE",2607901,"CURADO",799.889879502462,46308
"PE",2607901,"JARDIM JORDÃO",599.980206773883,26986
"PE",2607950,"JAQUEIRA (todos os setores)",494.913342645133,11455
"PE",2608008,"CENTRO",713.23377593361,1687
"PE",2608008,"AUGUSTO MELO",461.550277469478,901
"PE",2608008,"BOA VISTA",423.813133802817,2556
"PE",2608008,"JATAÚBA (demais setores)",337.738884615385,8580
"PE",2608008,"Petrolino Malaco de Souza (Seu Teté)",348.125578947368,475
"PE",2608008,"BOM JESUS",419.058423180593,1484
"PE",2608008,"BRANCO",355.46,113
"PE",2608057,"JATOBÁ (todos os setores)",659.346563936782,13920
"PE",2608107,"JOÃO ALFREDO (todos os setores)",496.405682764905,30728
"PE",2608206,"JOAQUIM NABUCO (todos os setores)",534.049633295267,15762
"PE",2608255,"JUCATI (todos os setores)",425.82991497402,10585
"PE",2608305,"JUPI (todos os setores)",463.390784900701,13696
"PE",2608404,"JUREMA (todos os setores)",431.048213150988,14478
"PE",2608453,"LAGOA DO CARRO (todos os setores)",528.430318543088,15979
"PE",2608503,"LAGOA DE ITAENGA (todos os setores)",509.845467455048,20633
"PE",2608602,"LAGOA DO OURO (todos os setores)",395.12273985087,12070
"PE",2608701,"LAGOA DOS GATOS (todos os setores)",428.055141409607,15593
"PE",2608750,"LAGOA GRANDE (todos os setores)",509.411388228038,22698
"PE",2608800,"LAJEDO (todos os setores)",533.381712400044,36516
"PE",2608909,"Centro",865.667815912637,1282
"PE",2608909,"Dt Severino Pinheiro",1112.29483208955,2144
"PE",2608909,"José Fernades Salsa",1024.12431612223,4745
"PE",2608909,"Santa Teresinha",819.076146059291,2766
"PE",2608909,"Pirauira",643.742014248705,1544
"PE",2608909,"Santo Antônio",515.359535214608,4217
"PE",2608909,"Redentor",471.888066119274,4628
"PE",2608909,"Santa Luzia",504.36206192822,2842
"PE",2608909,"Ponto Certo",814.33,895
"PE",2608909,"São Sebastião",551.074061630644,4673
"PE",2608909,"João Ernesto",696.878864400448,2677
"PE",2608909,"Juá",813.350552268245,3042
"PE",2608909,"Otácio de Lemos",692.088774145617,6730
"PE",2608909,"LIMOEIRO (demais setores)",458.080353000083,11983
"PE",2609006,"MACAPARANA (todos os setores)",497.017746419898,23882
"PE",2609105,"MACHADOS (todos os setores)",476.472317037255,13582
"PE",2609154,"MANARI (todos os setores)",384.572582982961,18076
"PE",2609204,"MARAIAL (todos os setores)",462.291146437884,11889
"PE",2609303,"MIRANDIBA (todos os setores)",484.456819074334,14260
"PE",2609402,"MORENO (todos os setores)",600.062509854524,56573
"PE",2609501,"NAZARÉ DA MATA (todos os setores)",662.535356793744,30690
"PE",2609600,"Ouro Preto",947.860868727759,30631
"PE",2609600,"Tabajara",757.298765078874,12932
"PE",2609600,"Fragoso",861.618538041466,21608
"PE",2609600,"Bultrins",955.532504238314,4129
"PE",2609600,"Alto da Nação",582.121223155929,4284
"PE",2609600,"Guadalupe",633.758966990291,5150
"PE",2609600,"Varadouro",821.037954507994,6067
"PE",2609600,"Vila Popular",859.637517647059,5100
"PE",2609600,"Jardim Brasil",921.680011725391,17057
"PE",2609600,"Sítio Novo",701.980830558276,5105
"PE",2609600,"Caixa D'Água",627.287450712333,13898
"PE",2609600,"Alto da Bondade",571.475352067183,9288
"PE",2609600,"Jardim Atlântico",1375.27361033127,39182
"PE",2609600,"Monte",781.653826164875,6696
"PE",2609600,"Bonsucesso",801.48313619466,2959
"PE",2609600,"Amparo",1071.81761857214,2003
"PE",2609600,"Peixinhos",702.342839008944,36002
"PE",2609600,"Aguazinha",576.364064964004,11668
"PE",2609600,"Sapucaia",611.960680718978,13853
"PE",2609600,"Águas Compridas",598.672273191117,20579
"PE",2609600,"Alto da Conquista",566.755081003584,6975
"PE",2609600,"Rio Doce",985.937270367076,41599
"PE",2609600,"Casa Caiada",2930.73427790788,15372
"PE",2609600,"Bairro Novo",2724.19564621263,8898
"PE",2609600,"Amaro Branco",794.582877335889,4174
"PE",2609600,"Carmo",1913.17858855586,1835
"PE",2609600,"Santa Teresa",864.333406742795,3678
"PE",2609600,"Salgadinho",787.229111328125,9216
"PE",2609600,"São Benedito",818.624142799516,2479
"PE",2609600,"Passarinho",557.542541544477,5115
"PE",2609600,"Alto do Sol Nascente",556.719649822695,2256
"PE",2609600,"OLINDA (demais setores)",605.334241933306,7407
"PE",2609709,"OROBÓ (todos os setores)",463.4771369749,22829
"PE",2609808,"OROCÓ (todos os setores)",393.385876304364,13129
"PE",2609907,"OURICURI (todos os setores)",519.893974750148,64238
"PE",2610004,"PALMARES (todos os setores)",616.956308128125,58599
"PE",2610103,"PALMEIRINA (todos os setores)",459.064867938371,8178
"PE",2610202,"PANELAS (todos os setores)",443.497639632597,25585
"PE",2610301,"PARANATAMA (todos os setores)",436.375995985035,10959
"PE",2610400,"PARNAMIRIM (todos os setores)",501.655959736203,20167
"PE",2610509,"PASSIRA (todos os setores)",482.873294261721,28580
"PE",2610608,"PAUDALHO (todos os setores)",673.022793824896,51238
"PE",2610707,"Centro",766.507597625742,3201
"PE",2610707,"Jardim Velho",544.23,1613
"PE",2610707,"Arthur Lundgren I",833.912663466314,18123
"PE",2610707,"Nobre",703.378472756735,4937
"PE",2610707,"Torres Galvão",810.912816263696,11043
"PE",2610707,"Jardim Paulista",867.042505138248,25787
"PE",2610707,"Paratibe",684.365916772427,14971
"PE",2610707,"Arthur Lundgren II",750.544450187363,15478
"PE",2610707,"Jaguaribe",804.742176339286,7168
"PE",2610707,"Jaguarana",593.158540760081,3447
"PE",2610707,"Maranguape I",932.17023346751,26085
"PE",2610707,"Maranguape II",754.363390668792,18197
"PE",2610707,"Fragoso",678.071497737557,17680
"PE",2610707,"Tabajara",664.377398698299,4763
"PE",2610707,"Mirueira",605.946722405978,16326
"PE",2610707,"Engenho Maranguape",540.25440139552,10892
"PE",2610707,"Parque do Janga",549.148426829268,2460
"PE",2610707,"Jardim Maranguape",648.003021341685,13729
"PE",2610707,"Maria Farinha",1229.97008998875,1778
"PE",2610707,"Nossa Senhora da Conceição",2094.42849363508,2828
"PE",2610707,"Nossa Senhora do Ó",895.953956759873,17345
"PE",2610707,"Pau Amarelo",1060.74323894876,18188
"PE",2610707,"Janga",1271.51934664907,43958
"PE",2610806,"PEDRA (todos os setores)",465.578725005994,20855
"PE",2610905,"Centro",1129.40709016393,3660
"PE",2610905,"Salgado",490.55,278
"PE",2610905,"São Sebastião",706.905775266792,1593
"PE",2610905,"Prado",682.869022228787,13541
"PE",2610905,"Vila Anápolis",552.833596182823,1991
"PE",2610905,"Santo Antônio",393.823187118268,1801
"PE",2610905,"Centenário",444.264818602386,4107
"PE",2610905,"Central",451.152970272904,4104
"PE",2610905,"Pitanga",553.02,930
"PE",2610905,"Serrinha",634.91623089983,589
"PE",2610905,"Xucurus",503.477573932092,1826
"PE",2610905,"Caixa D'Água",597.962734693878,1960
"PE",2610905,"Baixa Grande",535.049933554817,602
"PE",2610905,"Pedra Redonda",862.269361022364,1565
"PE",2610905,"PESQUEIRA (demais setores)",397.42766609164,23767
"PE",2611002,"PETROLÂNDIA (todos os setores)",610.80768524813,32362
"PE",2611101,"PETROLINA (demais setores)",610.342868426382,103691
"PE",2611101,"Centro",2433.20473116713,6863
"PE",2611101,"Vila Mocó",1788.01107012488,5205
"PE",2611101,"Maria Auxiliadora",1207.61832867666,3937
"PE",2611101,"São José",2519.56503401361,3822
"PE",2611101,"Atrás da Banca",2364.63566037736,3657
"PE",2611101,"Gercino Coelho",1068.42241809476,7936
"PE",2611101,"Palhinhas",989.79,1349
"PE",2611101,"Distrito Industrial",2095.01,570
"PE",2611101,"Cohab-São Francisco",942.286411195642,10647
"PE",2611101,"Cohab-Massangano",1210.06082327754,10276
"PE",2611101,"São Gonçalo",679.17754229032,11291
"PE",2611101,"Jardim Maravilha",960.455977485929,2665
"PE",2611101,"Ouro Preto",859.845004571777,3281
"PE",2611101,"Jardim Amazonas",712.429249916285,8959
"PE",2611101,"Jardim São Paulo",848.988994295029,6135
"PE",2611101,"Cosme e Damião",637.713121951219,5330
"PE",2611101,"João de Deus",510.44733494142,14510
"PE",2611101,"Pedro Raimundo",538.066325872534,5272
"PE",2611101,"Antônio Cassimiro",599.636070531311,10747
"PE",2611101,"José e Maria",788.403348687799,16499
"PE",2611101,"Km 2",1712.12,1114
"PE",2611101,"Dom Malan",2036.74680685358,3852
"PE",2611101,"Areia Branca",1381.39136571238,8977
"PE",2611101,"Dom Avelar",578.406919629057,12940
"PE",2611101,"Topázio",549.28,932
"PE",2611101,"Vila Eduardo",895.591955393463,7129
"PE",2611101,"Loteamento Recife",963.038629815745,5970
"PE",2611101,"Boa Esperança",471.1,597
"PE",2611101,"Serrote do Urubu",989.98,202
"PE",2611101,"Carneiro",721.7,115
"PE",2611101,"Jatobá",585.88200268302,5218
"PE",2611101,"Cidade Universitária",2308.59,1937
"PE",2611101,"Pedra do Bode",4853.54,883
"PE",2611200,"POÇÃO (todos os setores)",426.411374944271,11215
"PE",2611309,"POMBOS (todos os setores)",531.416429138298,23941
"PE",2611408,"PRIMAVERA (todos os setores)",495.161473055703,13231
"PE",2611507,"QUIPAPÁ (todos os setores)",420.770482013188,23962
"PE",2611533,"QUIXABA (todos os setores)",429.376768066479,6739
"PE",2611606,"Boa Vista",2174.162539935,14461
"PE",2611606,"Soledade",2233.41731191541,2459
"PE",2611606,"Santo Amaro",1005.35987380456,27814
"PE",2611606,"Recife",464.383604060914,591
"PE",2611606,"São José",771.215036915505,8533
"PE",2611606,"Cabanga",1007.02454075032,1546
"PE",2611606,"Ilha Joana Bezerra",494.046136111551,12622
"PE",2611606,"Paissandu",2676.1,486
"PE",2611606,"Ilha do Leite",1936.92012024048,998
"PE",2611606,"Coelhos",563.565095081967,7625
"PE",2611606,"Santo Antônio",1065.3,246
"PE",2611606,"Fundão",857.582599753695,8120
"PE",2611606,"Cajueiro",1396.57119532199,6584
"PE",2611606,"Campina do Barreto",653.437023407845,9484
"PE",2611606,"Peixinhos",503.30595276221,4996
"PE",2611606,"Campo Grande",1093.30376856725,32113
"PE",2611606,"Torreão",3223.8,1058
"PE",2611606,"Encruzilhada",2948.71074341546,11770
"PE",2611606,"Rosarinho",3475.28510429448,4075
"PE",2611606,"Ponto de Parada",1607.23047619048,1554
"PE",2611606,"Hipódromo",2335.14920411272,2626
"PE",2611606,"Arruda",1187.87498930371,14491
"PE",2611606,"Bomba do Hemetério",756.728726392823,8472
"PE",2611606,"Água Fria",664.308278611309,43523
"PE",2611606,"Alto Santa Teresinha",578.113911463066,7703
"PE",2611606,"Linha do Tiro",629.831377547589,14867
"PE",2611606,"Dois Unidos",599.145698682649,32869
"PE",2611606,"Beberibe",628.379143889767,8854
"PE",2611606,"Porto da Madeira",1023.69154795945,7694
"PE",2611606,"Macaxeira",779.114093774626,20304
"PE",2611606,"Nova Descoberta",557.882359665536,34204
"PE",2611606,"Vasco da Gama",652.220876644313,31016
"PE",2611606,"Alto José Bonifácio",597.09342487754,12453
"PE",2611606,"Morro da Conceição",652.397477628085,10169
"PE",2611606,"Casa Amarela",2188.64276201625,29044
"PE",2611606,"Alto José do Pinho",634.936849125661,12295
"PE",2611606,"Mangabeira",779.025835612495,6947
"PE",2611606,"Tamarineira",3728.13342471683,13861
"PE",2611606,"Jaqueira",5840.64902576996,1591
"PE",2611606,"Graças",4968.67377822305,20462
"PE",2611606,"Aflitos",4892.05669036061,5768
"PE",2611606,"Espinheiro",3843.70630156746,10399
"PE",2611606,"Derby",3789.94210603829,2037
"PE",2611606,"Parnamirim",5271.34948916612,7615
"PE",2611606,"Casa Forte",5731.19584796192,6722
"PE",2611606,"Santana",4482.81272216716,3027
"PE",2611606,"Poço",4495.95172951886,4614
"PE",2611606,"Monteiro",3606.46036698799,5913
"PE",2611606,"Alto do Mandu",1260.19522580645,4650
"PE",2611606,"Apipucos",1208.65066026411,3332
"PE",2611606,"Dois Irmãos",1126.3751328125,2560
"PE",2611606,"Sítio dos Pintos",1125.04144604811,7275
"PE",2611606,"Córrego do Jenipapo",672.750004326195,9246
"PE",2611606,"Brejo de Beberibe",631.798573497466,8286
"PE",2611606,"Brejo da Guabiraba",640.296435974304,11675
"PE",2611606,"Passarinho",508.540923516657,20292
"PE",2611606,"Guabiraba",662.569700970256,6287
"PE",2611606,"Pau-Ferro",2690.46,72
"PE",2611606,"Cordeiro",1484.50861934821,40872
"PE",2611606,"Torre",2588.56202239015,17865
"PE",2611606,"Zumbi",1139.65869529178,6032
"PE",2611606,"Madalena",2890.48584814782,22838
"PE",2611606,"Ilha do Retiro",2376.90729780396,3734
"PE",2611606,"Prado",1394.65409503425,11680
"PE",2611606,"Torrões",664.741303179019,31991
"PE",2611606,"Engenho do Meio",1334.43392433598,10203
"PE",2611606,"Cidade Universitária",1134.42,766
"PE",2611606,"Iputinga",1131.30623132539,52143
"PE",2611606,"Várzea",1105.49972667644,70283
"PE",2611606,"Caxangá",1233.98763146955,9622
"PE",2611606,"Estância",823.521112915449,9237
"PE",2611606,"San Martin",1112.77223600772,25389
"PE",2611606,"Bongi",1004.61036190711,8096
"PE",2611606,"Mustardinha",704.311527990334,12415
"PE",2611606,"Mangueira",664.536107833884,8476
"PE",2611606,"Afogados",868.1623184643,36205
"PE",2611606,"Jiquiá",917.547878077374,10236
"PE",2611606,"Caçote",639.751864601262,10458
"PE",2611606,"Areias",1068.79056904857,29892
"PE",2611606,"Barro",760.777607087779,31773
"PE",2611606,"Tejipió",1153.28857094365,8838
"PE",2611606,"Coqueiral",660.989964791995,10793
"PE",2611606,"Totó",717.306821000413,2419
"PE",2611606,"Sancho",872.174582519213,7677
"PE",2611606,"Curado",730.751258490799,16194
"PE",2611606,"Jardim São Paulo",1090.42578422685,31598
"PE",2611606,"Ibura",703.18141709378,50533
"PE",2611606,"Ipsep",1308.47982630273,24986
"PE",2611606,"Imbiribeira",1140.00127103613,48488
"PE",2611606,"Pina",1324.97292731451,29153
"PE",2611606,"Brasília Teimosa",685.946980895196,18320
"PE",2611606,"Boa Viagem",3880.42149809681,122689
"PE",2611606,"Jordão",722.143398016179,20768
"PE",2611606,"Cohab",703.675056348498,67260
"PE",2611705,"RIACHO DAS ALMAS (todos os setores)",484.277482217573,19120
"PE",2611804,"RIBEIRÃO (todos os setores)",617.893312368973,44361
"PE",2611903,"RIO FORMOSO (todos os setores)",619.31105800506,22136
"PE",2612000,"SAIRÉ (todos os setores)",508.461293288111,11204
"PE",2612109,"SALGADINHO (todos os setores)",460.026659480436,9277
"PE",2612208,"SALGUEIRO (todos os setores)",725.122912756467,56050
"PE",2612307,"SALOÁ (todos os setores)",507.659573046952,15271
"PE",2612406,"SANHARÓ (todos os setores)",507.776958245966,21938
"PE",2612455,"SANTA CRUZ (todos os setores)",411.321538518137,13591
"PE",2612471,"SANTA CRUZ DA BAIXA VERDE (todos os setores)",470.272144986796,11739
"PE",2612505,"Centro",879.209042257085,15808
"PE",2612505,"São Cristóvão",623.822756410256,7176
"PE",2612505,"Santa Tereza",674.741565273869,4619
"PE",2612505,"Nova Santa Cruz",738.403986238532,17440
"PE",2612505,"Dona Dom",734.019973295854,7115
